,Unnamed: 0,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
7172,7172,246740623,1,1,68,40,3,1,#,500,Q,67,1,L,11800,0,50,99,0,1
7175,7175,307467726,1,1,47,12,2,99,#,0,T,35,1,a,1080,1,3,10,3,0
7176,7176,604016527,1,2,65,28,2,1,#,0,K,47,1,L,324,0,100,99,0,0
7177,7177,945553139,1,2,27,13,4,17,#,0,T,21,1,L,10500,0,90,99,0,1
7180,7180,969709990,1,2,67,27,4,1,#,0,K,61,1,a,130,0,50,9,1,0
7184,7184,245165123,1,1,34,27,4,1,11,0,K,32,1,L,3900,0,80,99,0,0
7186,7186,241776370,1,1,27,14,2,1,11,500,T,24,#,9,324,0,100,99,0,0
7188,7188,301143359,1,1,42,12,4,99,#,0,T,19,1,L,2700,0,110,99,0,1
7191,7191,951800337,1,1,50,**,4,1,#,0,K,42,1,a,324,0,100,99,0,0
7196,7196,945921676,1,2,49,23,3,22,#,0,N,40,1,a,5460,0,30,12,1,1
7198,7198,253228703,1,1,28,13,2,1,#,500,T,27,1,L,240,0,10,4,2,0
7212,7212,988079436,1,1,45,23,2,1,#,0,C,43,1,L,6000,0,10,3,1,1
7213,7213,972772489,1,1,17,14,4,99,#,0,T,52,1,L,1200,0,20,99,0,0
7217,7217,259557339,1,1,12,11,2,8,#,0,T,12,1,a,1620,1,5,99,0,0
7220,7220,600993084,1,2,53,27,4,1,#,0,K,33,0,#,1770,0,140,99,0,1
7221,7221,103618953,1,1,30,1,3,1,#,0,D,16,1,L,15360,0,50,8,1,1
7223,7223,971871728,1,1,22,**,2,6,12,0,T,19,1,L,240,0,0,7,2,0
7228,7228,940621296,2,#,0,13,2,1,12,0,T,999,1,#,324,0,60,99,0,1
7232,7232,964149745,1,2,49,13,4,10,11,0,T,42,1,L,324,0,100,99,0,0
7239,7239,944031237,1,2,28,47,2,1,#,0,T,22,1,L,130,0,70,99,0,0
7240,7240,513529914,1,2,50,22,2,1,#,0,C,34,1,0,252,0,70,99,0,0
7243,7243,947189640,1,1,29,**,2,1,11,0,T,23,1,L,1110,0,30,7,3,0
7245,7245,945275023,1,2,24,37,2,1,11,0,S,18,1,L,324,0,10,3,4,0
7247,7247,205283899,1,2,52,4,4,20,12,0,T,42,1,L,540,0,100,99,0,0
7249,7249,259126793,1,1,32,**,4,1,#,500,R,31,#,9,1134,0,5,99,0,0
7258,7258,991124140,1,2,61,**,4,1,11,500,C,57,1,L,540,0,50,99,0,1
7271,7271,317373774,1,1,52,11,2,1,#,0,T,41,0,L,2149,0,50,99,0,1
7276,7276,906200086,1,1,23,40,2,1,#,0,Q,13,1,L,482,0,3,5,4,1
7296,7296,246199908,1,2,65,**,2,1,12,0,C,64,1,L,480,1,10,5,2,0
7298,7298,243174622,1,2,32,25,2,1,12,0,K,32,1,L,120,0,100,99,0,0
7300,7300,403509190,1,2,58,38,4,1,#,0,S,45,1,a,6353,0,130,99,0,0
7303,7303,984157606,1,2,47,**,4,1,12,0,T,46,1,L,8848,0,90,99,0,1
7305,7305,204491164,1,2,31,6,2,8,#,0,H,18,1,a,422,0,50,99,0,1
7309,7309,241168554,1,2,28,14,4,1,11,0,T,27,1,L,302,0,100,99,0,0
7317,7317,988831924,1,2,49,**,4,1,12,0,Q,45,1,a,594,0,90,99,0,1
7318,7318,616069594,1,1,68,26,4,1,11,0,K,57,1,L,150,0,50,99,0,0
7321,7321,992467672,1,2,49,11,4,1,#,0,T,46,1,a,7090,0,70,99,0,0
7326,7326,244337402,1,2,53,**,2,1,11,0,K,53,1,L,4212,0,50,99,0,1
7333,7333,947503735,1,1,55,15,2,1,#,0,T,46,1,a,1000,0,50,99,0,0
7340,7340,247960156,1,2,20,20,4,28,#,0,T,18,1,L,360,0,20,99,0,1
7345,7345,991544329,1,2,30,13,4,8,12,0,T,28,1,L,1800,0,60,99,0,1
7346,7346,248472329,1,2,28,35,2,1,12,0,N,26,1,a,22417,0,60,99,0,1
7350,7350,971023478,1,2,56,14,2,1,12,0,T,50,1,L,324,0,100,99,0,0
7352,7352,953057819,1,1,22,28,4,1,12,0,K,21,1,a,10000,0,80,99,0,0
7354,7354,516666870,1,2,25,21,4,1,#,0,C,15,1,a,400,0,80,99,0,0
7362,7362,945083908,1,2,32,27,2,8,#,0,K,23,1,a,1188,0,100,99,0,0
7366,7366,988809853,1,2,39,27,4,1,12,0,K,37,1,L,1600,0,90,99,0,1
7371,7371,990284156,1,2,57,**,2,1,12,500,Q,55,1,L,540,0,100,99,0,0
7378,7378,965314202,1,2,25,**,2,1,11,0,H,22,1,L,1350,0,60,99,0,0
7383,7383,505542126,1,2,46,21,3,1,#,0,C,27,1,a,324,0,60,99,0,0
7384,7384,257371842,1,2,55,**,2,1,11,0,K,56,1,a,1,0,30,99,0,0
7385,7385,959898060,1,1,28,**,4,1,11,0,C,23,1,L,120,0,90,99,0,1
7386,7386,942770008,1,2,64,12,2,1,#,0,T,57,1,L,960,0,50,99,0,0
7393,7393,507706606,1,1,47,**,2,1,#,0,C,30,1,L,960,0,10,5,5,0
7398,7398,989516938,1,2,31,22,2,1,11,0,C,30,1,L,130,0,80,99,0,1
7405,7405,328087541,1,2,33,13,2,1,#,0,T,25,1,L,2678,0,60,99,0,0
7408,7408,981766373,1,2,23,13,4,10,12,500,T,21,1,L,64,0,120,99,0,0
7420,7420,804155656,1,2,31,34,4,1,#,0,N,19,1,L,648,0,100,99,0,0
7422,7422,906433765,1,1,43,43,2,1,11,0,T,33,1,L,980,1,3,3,10,0
7429,7429,907029864,1,1,32,40,2,1,12,0,Q,23,1,L,130,1,5,3,10,0
7431,7431,901067970,1,2,44,40,4,1,#,0,Q,23,1,a,2513,0,110,99,0,0
7432,7432,244535746,1,1,23,41,4,1,11,0,Q,22,1,L,3000,0,70,99,0,0
7435,7435,606475963,1,1,44,27,2,99,11,0,H,32,1,a,1007,0,3,6,7,1
7444,7444,503064717,1,2,44,21,2,1,#,0,C,24,1,L,2700,0,80,99,0,0
7449,7449,956252554,1,2,34,26,4,1,11,0,K,28,1,a,1007,0,120,99,0,1
7451,7451,987826574,1,1,20,13,3,1,12,0,H,16,1,a,360,0,70,99,0,0
7452,7452,252702526,1,2,36,47,4,1,12,0,Q,34,1,a,1,0,70,99,0,0
7454,7454,969346117,1,2,23,46,4,1,12,0,T,19,1,L,615,0,110,99,0,0
7455,7455,246467287,1,1,21,27,1,27,#,500,T,21,#,#,324,0,5,99,0,1
7457,7457,606192694,1,2,26,27,2,1,#,0,K,28,1,L,28367,0,80,99,0,1
7460,7460,901695659,1,1,63,40,2,99,#,0,Q,46,1,L,5000,0,5,99,0,0
7461,7461,248591015,1,1,23,21,3,1,#,0,C,21,1,R,324,0,50,99,0,0
7468,7468,605774552,1,1,30,28,4,10,#,0,K,14,1,L,302,0,100,99,0,0
7471,7471,942145985,1,1,37,30,2,1,11,0,K,28,1,L,1080,0,100,99,0,0
7474,7474,943548997,1,2,27,13,4,1,12,0,T,21,1,L,240,0,90,99,0,1
7477,7477,803737362,1,2,49,40,3,1,#,0,N,36,1,L,226,0,110,99,0,1
7478,7478,258366031,1,1,53,**,4,1,11,0,T,52,1,a,594,0,30,99,0,1
7480,7480,514641169,1,1,69,23,2,99,#,0,C,56,1,L,324,0,100,99,0,0
7482,7482,966931018,1,2,42,1,3,1,11,0,D,36,1,L,864,0,100,99,0,0
7483,7483,983136875,1,1,22,40,4,8,#,0,Q,17,1,a,700,0,60,99,0,1
7489,7489,970491123,1,1,21,37,4,17,#,0,S,15,1,a,1967,0,100,99,0,1
7495,7495,318603396,1,2,22,13,4,17,#,0,T,15,1,L,8280,0,100,99,0,0
7498,7498,248185751,1,1,31,14,4,1,#,500,T,30,1,L,2630,0,90,99,0,0
7500,7500,942723121,1,1,27,14,2,1,#,0,T,20,1,L,1058,0,50,10,1,1
7502,7502,966153171,1,2,45,13,4,1,11,0,T,42,1,L,1920,0,90,99,0,0
7503,7503,246168819,1,2,20,12,4,27,#,0,T,18,1,L,720,0,3,99,0,1
7510,7510,989592337,1,2,13,**,4,1,#,500,T,40,1,L,324,0,20,99,0,1
7512,7512,244940284,1,2,23,**,2,1,12,0,K,22,1,L,3974,0,50,99,0,1
7514,7514,987815835,1,2,44,**,2,1,12,0,H,43,1,L,40000,0,40,11,2,1
7516,7516,986301912,1,2,31,34,2,1,12,0,N,31,1,a,8081,0,50,99,0,1
7517,7517,989612048,1,2,19,**,4,1,#,0,K,46,1,L,250,0,60,99,0,1
7518,7518,242202793,1,1,47,21,4,1,12,0,C,46,1,L,324,0,100,99,0,0
7519,7519,982666238,1,2,45,**,4,1,11,0,K,41,1,a,800,0,90,99,0,0
7529,7529,980426676,1,2,53,27,2,1,#,0,K,51,1,L,3166,0,5,3,4,2
7532,7532,509376658,1,1,32,23,2,1,11,0,C,23,1,a,380,0,60,99,0,1
7535,7535,992542408,1,2,60,44,4,1,12,0,Q,57,1,L,2149,0,80,99,0,1
7536,7536,328536261,1,1,32,11,2,21,11,0,T,24,1,L,1496,0,10,3,7,1
7546,7546,985504744,1,1,41,12,4,1,11,0,T,40,1,L,360,0,100,99,0,0
